-0.81754,16.6186,4.08285,-0.118772,0.70333,0.10646,-1.99546,-2.66771,-2.10953,1.75792,-2.02572,1.03525,
-0.123714,16.5744,-6.2779,-0.228002,0.710507,0.165961,-2.11295,-3.03687,-2.95379,1.65695,-1.66091,0.153612,
0.561502,16.1171,-16.4538,-0.334053,0.702144,0.223414,-2.18347,-3.33942,-3.73379,1.51537,-1.24968,-0.748125,
1.22159,15.2596,-26.1855,-0.433947,0.678643,0.277133,-2.20527,-3.56716,-4.42803,1.33738,-0.803582,-1.64563,
1.84073,14.0246,-35.225,-0.524851,0.640776,0.325519,-2.17782,-3.7137,-5.01714,1.12812,-0.335074,-2.51458,
2.40424,12.4445,-43.3422,-0.604148,0.589666,0.367097,-2.10179,-3.7747,-5.4844,0.893495,0.14279,-3.3313,
2.89891,10.5607,-50.3311,-0.669507,0.526754,0.400555,-1.97907,-3.74795,-5.81618,0.640056,0.616717,-4.07338,
3.31334,8.42205,-56.0145,-0.718946,0.453764,0.424785,-1.81269,-3.63344,-6.0023,0.374798,1.07351,-4.72027,
3.63823,6.08396,-60.2489,-0.750883,0.372656,0.438906,-1.60676,-3.43334,-6.0363,0.104998,1.50043,-5.25377,
3.86662,3.60684,-62.9281,-0.764181,0.285576,0.442295,-1.36638,-3.152,-5.9156,-0.161987,1.88552,-5.65858,
3.99404,1.05458,-63.9861,-0.758177,0.194801,0.434599,-1.09745,-2.79579,-5.64163,-0.418906,2.21791,-5.92266,
4.01863,-1.50713,-63.3984,-0.732702,0.102679,0.415749,-0.806598,-2.37298,-5.21973,-0.658806,2.48811,-6.03755,
3.94118,-4.01246,-61.1828,-0.688088,0.0115689,0.385963,-0.500965,-1.89352,-4.65909,-0.875212,2.68829,-5.99862,
3.76508,-6.39714,-57.3992,-0.625162,-0.0762189,0.34574,-0.188032,-1.36877,-3.97249,-1.06229,2.81242,-5.80516,
3.49626,-8.6001,-52.1475,-0.545225,-0.158484,0.295854,0.12457,-0.811258,-3.17599,-1.21502,2.8565,-5.46046,
3.143,-10.5651,-45.5655,-0.45002,-0.23319,0.237329,0.429248,-0.234319,-2.28851,-1.32929,2.81863,-4.97171,
2.71571,-12.242,-37.8251,-0.341693,-0.298518,0.171421,0.718646,0.348213,-1.33138,-1.40203,2.69907,-4.34982,
2.22667,-13.5884,-29.128,-0.222737,-0.352913,0.0995808,0.985826,0.922364,-0.327817,-1.4313,2.50024,-3.60915,
1.68969,-14.5703,-19.7001,-0.0959285,-0.395119,0.0234244,1.22445,1.47437,0.697733,-1.4163,2.22666,-2.76719,
1.11976,-15.1632,-9.78641,0.0357377,-0.424216,-0.0553113,1.42892,1.99104,1.72015,-1.35745,1.88484,-1.84406,
0.532652,-15.3527,0.355939,0.169128,-0.43964,-0.13481,1.59456,2.46004,2.71429,-1.2563,1.48313,-0.862032,
-0.0555044,-15.1351,10.464,0.301048,-0.441196,-0.213222,1.71768,2.87029,3.65565,-1.11559,1.03147,0.155014,
-0.628626,-14.5168,20.2759,0.428322,-0.429061,-0.28871,1.79571,3.21214,4.52098,-0.93907,0.541181,1.18223,
-1.1711,-13.5149,29.5375,0.547872,-0.403782,-0.359495,1.82724,3.47771,5.28884,-0.731496,0.0246396,2.19441,
-1.66822,-12.1565,38.009,0.656801,-0.366255,-0.423902,1.81205,3.661,5.9402,-0.498451,-0.505013,3.16663,
-2.1065,-10.4776,45.4712,0.75246,-0.317703,-0.480401,1.75114,3.75812,6.4589,-0.246217,-1.03422,4.07491,
-2.4741,-8.52271,51.7309,0.832519,-0.259645,-0.527648,1.64665,3.76731,6.83205,0.0183874,-1.54936,4.89676,
-2.76111,-6.34352,56.6261,0.895024,-0.193851,-0.564513,1.50186,3.68903,7.05038,0.288188,-2.03709,5.61185,
-2.95977,-3.99743,60.0303,0.93845,-0.122298,-0.590117,1.32106,3.52593,7.10847,0.555841,-2.48468,6.20242,
-3.06475,-1.54618,61.8554,0.961734,-0.047116,-0.603847,1.10945,3.28277,7.00486,0.814021,-2.88038,6.65381,
-3.0732,0.945772,62.054,0.964309,0.0294699,-0.605373,0.873,2.96631,6.74215,1.05562,-3.21367,6.95482,
-2.98489,3.4129,60.6212,0.946112,0.105196,-0.594661,0.618303,2.58513,6.32687,1.27392,-3.47558,7.09795,
-2.80219,5.79034,57.5939,0.907588,0.177821,-0.571968,0.352387,2.14936,5.76935,1.46279,-3.65888,7.07965,
-2.53,8.01553,53.0505,0.849681,0.245187,-0.537837,0.0825408,1.67051,5.08343,1.61682,-3.75833,6.90039,
-2.17566,10.0298,47.1084,0.773807,0.305275,-0.493087,-0.183879,1.16109,4.28616,1.73149,-3.77073,6.56461,
-1.74871,11.7801,39.9214,0.681819,0.356261,-0.438786,-0.439641,0.634311,3.39728,1.80328,-3.69511,6.08069,
-1.26067,13.2201,31.6755,0.57596,0.39656,-0.376229,-0.677822,0.103769,2.43881,1.82974,-3.53266,5.46063,
-0.724747,14.3113,22.584,0.458805,0.424875,-0.306905,-0.891997,-0.416935,1.43442,1.80961,-3.28677,4.71986,
-0.155458,15.0247,12.8824,0.3332,0.440226,-0.232456,-1.0764,-0.914532,0.408852,1.74279,-2.96294,3.87674,
0.43171,15.3406,2.82183,0.202183,0.441982,-0.154639,-1.22606,-1.37643,-0.612693,1.63043,-2.56862,2.95216,
1.02073,15.2498,-7.33706,0.0689136,0.429873,-0.0752828,-1.33697,-1.79102,-1.60522,1.4748,-2.11302,1.96898,
1.59544,14.7538,-17.3309,-0.0634108,0.404006,0.00376357,-1.40615,-2.148,-2.54457,1.27933,-1.60693,0.951469,
2.13996,13.8644,-26.9006,-0.191635,0.364856,0.0806712,-1.43174,-2.43863,-3.40802,1.04847,-1.06238,-0.0753406,
2.63915,12.6036,-35.7976,-0.312723,0.313258,0.15368,-1.41306,-2.65592,-4.17488,0.787614,-0.492394,-1.08627,
3.07894,11.0031,-43.7907,-0.423841,0.250389,0.221141,-1.3506,-2.79487,-4.82697,0.502922,0.0893756,-2.05664,
3.44674,9.10352,-50.6718,-0.522419,0.177736,0.281561,-1.24604,-2.85253,-5.34915,0.201207,0.668973,-2.96288,
3.73179,6.95312,-56.2613,-0.606223,0.0970572,0.333632,-1.10219,-2.82812,-5.72963,-0.11026,1.2325,-3.78318,
3.92538,4.60682,-60.4129,-0.673406,0.0103418,0.376272,-0.922887,-2.72302,-5.9603,-0.423926,1.76646,-4.49796,
4.02117,2.12465,-63.017,-0.722558,-0.0802442,0.408644,-0.712966,-2.54072,-6.03691,-0.732149,2.25811,-5.09042,
4.01528,-0.429745,-64.0039,-0.752733,-0.172412,0.430182,-0.478074,-2.28678,-5.9592,-1.02739,2.69577,-5.54697,
3.90644,-2.99076,-63.3455,-0.763479,-0.263807,0.440597,-0.224542,-1.9686,-5.73085,-1.30242,3.06912,-5.85752,
3.69605,-5.49249,-61.056,-0.754843,-0.352075,0.43989,0.0407731,-1.5953,-5.3594,-1.55046,3.36946,-6.01577,
3.38809,-7.87048,-57.1914,-0.727368,-0.434913,0.428345,0.310676,-1.17743,-4.85605,-1.76541,3.58995,-6.01933,
2.98909,-10.0633,-51.8484,-0.682079,-0.510139,0.40652,0.577817,-0.726706,-4.23535,-1.94198,3.72574,-5.86982,
2.50795,-12.0142,-45.1617,-0.620453,-0.575742,0.375236,0.834883,-0.255722,-3.51481,-2.07579,3.7741,-5.57276,
1.95569,-13.6726,-37.3006,-0.544379,-0.629936,0.335549,1.07479,0.222411,-2.71448,-2.16355,3.73452,-5.13745,
1.34524,-14.9952,-28.4648,-0.456107,-0.671206,0.288722,1.29086,0.694391,-1.85636,-2.20308,3.60867,-4.5767,
0.691031,-15.9474,-18.8789,-0.358192,-0.698349,0.236194,1.47702,1.14708,-0.963863,-2.19341,3.40039,-3.90654,
0.0087101,-16.5038,-8.78702,-0.25342,-0.710505,0.17954,1.62794,1.56783,-0.0612202,-2.13478,3.11558,-3.14571,
-0.685298,-16.6493,1.5535,-0.144741,-0.70718,0.120425,1.73916,1.94485,0.827186,-2.02864,2.76201,-2.31525,
-1.37419,-16.3793,11.8789,-0.035186,-0.68826,0.0605678,1.80724,2.26749,1.67744,-1.87761,2.34917,-1.43793,
-2.04123,-15.6996,21.9257,0.072207,-0.654017,0.00168789,1.82985,2.52652,2.46671,-1.68544,1.88799,-0.537601,
-2.67014,-14.6266,31.4372,0.174477,-0.605099,-0.0545353,1.80581,2.71439,3.17385,-1.45686,1.39056,0.361347,
-3.24553,-13.1866,40.1706,0.268816,-0.54252,-0.106508,1.73515,2.8254,3.77996,-1.19751,0.869838,1.23467,
-3.7533,-11.4156,47.9027,0.352642,-0.467631,-0.152765,1.61907,2.8559,4.26883,-0.913785,0.339283,2.0589,
-4.18098,-9.35763,54.4359,0.423665,-0.382091,-0.192006,1.45998,2.80434,4.62744,-0.612645,-0.187462,2.81192,
-4.51806,-7.06441,59.6032,0.47995,-0.287823,-0.223132,1.26137,2.67134,4.8462,-0.301473,-0.696938,3.47357,
-4.75624,-4.59348,63.2725,0.519966,-0.186967,-0.245272,1.0278,2.45968,4.9193,0.0121311,-1.17621,4.02618,
-4.88965,-2.00699,65.3501,0.542624,-0.0818276,-0.257809,0.76471,2.17422,4.84477,0.320538,-1.61319,4.45499,
-4.91503,0.629982,65.7827,0.547308,0.0251835,-0.260392,0.478332,1.8218,4.62461,0.616284,-1.99697,4.74856,
-4.83174,3.25105,64.5594,0.53389,0.131608,-0.252949,0.175521,1.41103,4.26466,0.892259,-2.31807,4.89906,
-4.64185,5.79025,61.7114,0.502733,0.235003,-0.235686,-0.13642,0.952117,3.77453,1.14189,-2.56872,4.90249,
-4.35005,8.1837,57.3115,0.454684,0.333001,-0.209084,-0.449924,0.456566,3.16727,1.35929,-2.74299,4.75874,
-3.96352,10.3712,51.4723,0.391047,0.423368,-0.173884,-0.757351,-0.063088,2.45912,1.53944,-2.83703,4.47163,
-3.4918,12.298,44.343,0.313553,0.504062,-0.13107,-1.05118,-0.593614,1.66898,1.67829,-2.84907,4.04883,
-2.94648,13.9157,36.1058,0.224315,0.57328,-0.0818422,-1.32421,-1.12142,0.818038,1.77284,-2.77954,3.50159,
-2.34095,15.1841,26.9713,0.12577,0.629507,-0.0275841,-1.56971,-1.63291,-0.0708828,1.82125,-2.63101,2.84451,
-1.69005,16.0717,17.1727,0.020618,0.671548,0.0301718,-1.78166,-2.1148,-0.973853,1.8229,-2.40811,2.09515,
-1.0097,16.557,6.9605,-0.0882491,0.698562,0.0897852,-1.95481,-2.55454,-1.86648,1.77831,-2.11747,1.27357,
-0.316462,16.6284,-3.40472,-0.197824,0.710079,0.149551,-2.0849,-2.94052,-2.72456,1.68925,-1.76746,0.40177,
0.372826,16.2852,-13.6584,-0.305062,0.706012,0.207745,-2.1687,-3.2625,-3.52466,1.55858,-1.36802,-0.496806,
1.04152,15.5371,-23.5391,-0.40696,0.686658,0.262667,-2.20416,-3.51175,-4.24478,1.39024,-0.9304,-1.39794,
1.67358,14.4041,-32.7949,-0.500636,0.652687,0.31269,-2.19038,-3.68139,-4.86492,1.18911,-0.466832,-2.27724,
2.25395,12.9162,-41.1904,-0.583407,0.605127,0.3563,-2.12772,-3.76649,-5.36757,0.960903,0.00976157,-3.1108,
2.76899,11.1122,-48.5121,-0.652856,0.545335,0.392136,-2.01772,-3.76424,-5.73819,0.712008,0.486118,-3.87579,
3.20675,9.03912,-54.5743,-0.706898,0.474959,0.41903,-1.86311,-3.674,-5.96562,0.449315,0.948981,-4.55107,
3.55734,6.7506,-59.2239,-0.743835,0.395899,0.436036,-1.66771,-3.49735,-6.04234,0.180039,1.38545,-5.11776,
3.81311,4.30584,-62.3439,-0.762402,0.310255,0.442456,-1.43634,-3.23804,-5.96468,-0.0884644,1.78331,-5.55971,
3.96891,1.76792,-63.8569,-0.761802,0.220274,0.437861,-1.17471,-2.90189,-5.73295,-0.348896,2.13136,-5.86392,
4.02212,-0.797794,-63.7267,-0.741729,0.128289,0.422102,-0.889256,-2.49667,-5.35141,-0.594201,2.41972,-6.02092,
3.9728,-3.32535,-61.9595,-0.702374,0.0366628,0.395318,-0.586993,-2.03187,-4.82821,-0.817754,2.64004,-6.02499,
3.82364,-5.74986,-58.6035,-0.644428,-0.0522752,0.357931,-0.275326,-1.5185,-4.17515,-1.01353,2.78581,-5.87433,
3.57987,-8.00922,-53.7477,-0.569063,-0.136288,0.310638,0.0381347,-0.968788,-3.40742,-1.17626,2.85243,-5.57113,
3.24912,-10.0457,-47.5196,-0.477904,-0.213288,0.254399,0.345768,-0.395876,-2.54318,-1.30158,2.83741,-5.12148,
2.84125,-11.8073,-40.0823,-0.372989,-0.281392,0.190405,0.640131,0.186504,-1.60316,-1.38611,2.74041,-4.53531,
2.36805,-13.2494,-31.6293,-0.25672,-0.338966,0.120058,0.914153,0.764382,-0.610095,-1.42759,2.56325,-3.82604,
1.84294,-14.3355,-22.3807,-0.131802,-0.384667,0.0449321,1.16131,1.3239,0.411848,-1.42491,2.30988,-3.01032,
1.28062,-15.0384,-12.5767,-0.00117658,-0.417481,-0.0332662,1.37579,1.85167,1.43767,-1.37814,1.98627,-2.1076,
0.696675,-15.3409,-2.47165,0.132054,-0.436742,-0.112738,1.55264,2.3351,2.44217,-1.28853,1.60028,-1.13961,
0.107186,-15.2363,7.67241,0.264704,-0.442152,-0.191638,1.68789,2.76271,3.4006,-1.15848,1.16142,-0.129837,
-0.471709,-14.7281,17.5926,0.393584,-0.433784,-0.26812,1.77865,3.12445,4.28931,-0.991481,0.68067,0.897078,
-1.02423,-13.8306,27.032,0.515582,-0.412084,-0.340386,1.82318,3.41191,5.08629,-0.792015,0.170135,1.91596,
-1.53537,-12.568,35.7461,0.627741,-0.377852,-0.406727,1.82093,3.61857,5.77179,-0.565447,-0.357221,2.90175,
-1.99127,-10.9741,43.5095,0.727338,-0.332225,-0.465568,1.77256,3.73991,6.32882,-0.317884,-0.887924,3.83014,
-2.3796,-9.09103,50.1212,0.811947,-0.276642,-0.51551,1.6799,3.77359,6.74352,-0.0560101,-1.40833,4.67816,
-2.68989,-6.96867,55.4101,0.879504,-0.212809,-0.555361,1.54593,3.71945,7.00561,0.21308,-1.90499,5.42483,
-2.91376,-4.66294,59.2393,0.928362,-0.142649,-0.584169,1.37465,3.57955,7.10856,0.482069,-2.36497,6.05163,
-3.04518,-2.23454,61.5099,0.957324,-0.0682552,-0.601245,1.17104,3.35805,7.04982,0.743609,-2.77621,6.543,
-3.0806,0.252655,62.1631,0.965685,0.00816718,-0.606181,0.940859,3.06119,6.83085,0.99051,-3.12782,6.88673,
-3.01906,2.73326,61.1819,0.953239,0.0843591,-0.598858,0.690546,2.69704,6.45711,1.21593,-3.41038,7.07428,
-2.86222,5.14204,58.5918,0.920293,0.158067,-0.579453,0.427025,2.27535,5.93789,1.41356,-3.61615,7.10099,
-2.61428,7.41563,54.4597,0.867653,0.227105,-0.548432,0.157533,1.80726,5.28609,1.57777,-3.73932,6.9662,
-2.28191,9.49417,48.8925,0.796606,0.289409,-0.506537,-0.110575,1.30503,4.5179,1.70379,-3.77612,6.67326,
-1.87407,11.3228,42.0343,0.708888,0.343096,-0.45477,-0.370011,0.781726,3.65237,1.78779,-3.72494,6.22947,
-1.40176,12.8532,34.0624,0.606639,0.386509,-0.394367,-0.613749,0.25086,2.71093,1.82703,-3.58638,5.64585,
-0.877734,14.0448,25.1833,0.49235,0.418268,-0.326765,-0.835208,-0.273932,1.71685,1.81991,-3.36323,4.93692,
-0.3162,14.8656,15.6266,0.368796,0.437302,-0.253568,-1.02842,-0.779252,0.694652,1.76601,-3.0604,4.12025,
0.26759,15.2933,5.63996,0.23897,0.44288,-0.176507,-1.18819,-1.25228,-0.330539,1.66613,-2.68482,3.2161,
0.857718,15.316,-4.51804,0.106007,0.434632,-0.0973932,-1.31022,-1.68112,-1.33361,1.52223,-2.24524,2.24682,
1.43802,14.9319,-14.5841,-0.0269005,0.412558,-0.0180753,-1.39123,-2.05507,-2.2901,1.33743,-1.75203,1.23637,
1.99249,14.1501,-24.2972,-0.156576,0.377032,0.0596073,-1.42906,-2.36492,-3.17682,1.11591,-1.2169,0.209609,
2.50575,12.9897,-33.4053,-0.279943,0.328791,0.133871,-1.42269,-2.6032,-3.97247,0.862806,-0.652636,-0.808245,
2.96338,11.48,-41.6716,-0.394103,0.268919,0.203032,-1.37229,-2.76431,-4.65813,0.584081,-0.0727469,-1.79231,
3.35237,9.65901,-48.8812,-0.496406,0.19882,0.265549,-1.2792,-2.84475,-5.21776,0.286385,0.508859,-2.71866,
3.66139,7.57309,-54.846,-0.58452,0.120182,0.32006,-1.14592,-2.84311,-5.63861,-0.02312,1.07823,-3.56492,
3.88115,5.27541,-59.41,-0.656486,0.0349339,0.365416,-0.97603,-2.76017,-5.91152,-0.336941,1.62173,-4.31085,
4.00463,2.82476,-62.4531,-0.710766,-0.0548015,0.400712,-0.77409,-2.59887,-6.03116,-0.647442,2.12636,-4.93883,
4.02724,0.283909,-63.8942,-0.746284,-0.146764,0.425303,-0.54553,-2.36417,-5.99616,-0.947037,2.58013,-5.43433,
3.947,-2.2819,-63.6937,-0.762448,-0.238612,0.438823,-0.296512,-2.06301,-5.80909,-1.22838,2.97231,-5.78627,
3.76455,-4.80668,-61.8537,-0.759167,-0.327983,0.441192,-0.0337616,-1.70403,-5.47645,-1.48457,3.29372,-5.98727,
3.48317,-7.22539,-58.419,-0.736847,-0.412556,0.432615,0.235601,-1.29742,-5.00845,-1.70929,3.53699,-6.03384,
3.10868,-9.47562,-53.4751,-0.696381,-0.490109,0.413577,0.504249,-0.854598,-4.41873,-1.89701,3.69668,-5.9265,
2.64936,-11.4992,-47.1464,-0.639124,-0.558577,0.384826,0.76484,-0.387948,-3.72404,-2.04309,3.7695,-5.66969,
2.11566,-13.2435,-39.593,-0.566855,-0.616107,0.347356,1.01021,0.0895307,-2.94376,-2.14392,3.75429,-5.27167,
1.51999,-14.6634,-31.0066,-0.48173,-0.661104,0.302377,1.23355,0.564554,-2.0994,-2.19701,3.65213,-4.74432,
0.876419,-15.7215,-21.6054,-0.386225,-0.692276,0.251282,1.42859,1.0239,-1.21405,-2.20104,3.46627,-4.1028,
0.200292,-16.3899,-11.6289,-0.283069,-0.708665,0.19561,1.58979,1.45476,-0.311781,-2.15593,3.20203,-3.36515,
-0.492144,-16.6506,-1.33115,-0.175173,-0.709672,0.137009,1.71244,1.84506,0.583016,-2.06278,2.86669,-2.55184,
-1.18415,-16.4959,9.02504,-0.0655562,-0.695077,0.0771843,1.7928,2.18381,1.44622,-1.92391,2.46929,-1.68518,
-1.85893,-15.9289,19.1754,0.0427396,-0.665045,0.0178614,1.82822,2.46136,2.25465,-1.74274,2.02038,-0.788814,
-2.50002,-14.963,28.8609,0.146724,-0.62012,-0.0392647,1.8172,2.66967,2.98663,-1.52375,1.53176,0.112968,
-3.09177,-13.6219,37.834,0.243538,-0.561217,-0.0925726,1.75942,2.8025,3.62258,-1.27235,1.01618,0.995818,
-3.61967,-11.9388,45.8655,0.33053,-0.489597,-0.140557,1.65578,2.85563,4.1455,-0.994721,0.486987,1.83598,
-4.07076,-9.95571,52.7501,0.405323,-0.406836,-0.181868,1.50834,2.82691,4.54143,-0.697695,-0.0421827,2.61091,
-4.43396,-7.72236,58.312,0.465877,-0.314787,-0.215347,1.32031,2.71637,4.79982,-0.388555,-0.557786,3.29986,
-4.70033,-5.29477,62.4089,0.510545,-0.215537,-0.240059,1.09595,2.52618,4.91378,-0.0748593,-1.04671,3.8844,
-4.86331,-2.73397,64.9361,0.538111,-0.11135,-0.255313,0.84047,2.26063,4.88026,0.235752,-1.4966,4.34892,
-4.9189,-0.10439,65.8289,0.547826,-0.0046139,-0.260682,0.559902,1.92603,4.70016,0.53575,-1.89619,4.68104,
-4.86573,2.52777,65.0647,0.539425,0.102221,-0.256018,0.260943,1.53053,4.37827,0.817907,-2.23557,4.87188,
-4.70512,5.09626,62.6628,0.513136,0.2067,-0.241448,-0.0492118,1.08389,3.92317,1.07548,-2.50648,4.91638,
-4.44103,7.53646,58.6847,0.469671,0.306429,-0.217379,-0.363049,0.597308,3.34698,1.30239,-2.70247,4.81332,
-4.07998,9.787,53.2322,0.410211,0.399132,-0.18448,-0.672928,0.083051,2.66508,1.49335,-2.81908,4.56547,
-3.63087,11.7914,46.4446,0.336373,0.482707,-0.143672,-0.971278,-0.445808,1.8957,1.64402,-2.85397,4.17941,
-3.10473,13.4994,38.4954,0.250168,0.555281,-0.0960955,-1.25079,-0.975741,1.05943,1.75112,-2.80695,3.66543,
-2.51451,14.8685,29.5878,0.15395,0.615254,-0.0430877,-1.50458,-1.49312,0.178699,1.81248,-2.68,3.03725,
-1.87466,15.8646,19.9494,0.0503512,0.661339,0.0138566,-1.72642,-1.98454,-0.722805,1.82712,-2.4772,2.31164,
-1.20086,16.4633,9.8263,-0.0577812,0.692594,0.0731228,-1.91083,-2.4372,-1.62076,1.79527,-2.20462,1.50799,
-0.509517,16.6503,-0.522893,-0.167465,0.708444,0.133019,-2.05326,-2.83923,-2.49084,1.71833,-1.87018,0.647853,
0.182555,16.4218,-10.8341,-0.275657,0.708697,0.191823,-2.15019,-3.17994,-3.30933,1.59888,-1.48341,-0.245686,
0.858619,15.7847,-20.8443,-0.379335,0.693541,0.247822,-2.19923,-3.45019,-4.0538,1.44056,-1.05521,-1.14856,
1.50242,14.7562,-30.2983,-0.475577,0.663545,0.299364,-2.19915,-3.64254,-4.70361,1.248,-0.597581,-2.03637,
2.0986,13.3634,-38.9554,-0.561635,0.619641,0.344901,-2.14998,-3.75152,-5.24051,1.02671,-0.123286,-2.88499,
2.63308,11.6429,-46.5956,-0.635012,0.563096,0.383024,-2.05292,-3.77371,-5.64911,0.782892,0.354474,-3.67124,
3.09341,9.63951,-53.0248,-0.693525,0.495481,0.412509,-1.91037,-3.70786,-5.91727,0.523321,0.822405,-4.37347,
3.4691,7.40514,-58.0805,-0.735364,0.418633,0.432345,-1.72587,-3.55495,-6.03642,0.25514,1.26747,-4.9721,
3.75186,4.99763,-61.6352,-0.759138,0.334599,0.441763,-1.50396,-3.31813,-6.00182,-0.0143168,1.67724,-5.45017,
3.93583,2.47912,-63.6004,-0.763919,0.245592,0.440258,-1.25012,-3.00264,-5.81266,-0.277715,2.04019,-5.79379,
4.01766,-0.0854976,-63.9282,-0.749262,0.153927,0.427601,-0.970612,-2.61574,-5.47212,-0.527912,2.34605,-5.99245,
3.9967,-2.63025,-62.6131,-0.71522,0.061965,0.403852,-0.672293,-2.16646,-4.98727,-0.758146,2.58603,-6.03939,
3.87488,-5.08979,-59.6916,-0.662345,-0.0279499,0.369354,-0.362482,-1.66542,-4.36893,-0.962208,2.75307,-5.9317,
3.65674,-7.40108,-55.2415,-0.591679,-0.113549,0.32473,-0.0487521,-1.12452,-3.63137,-1.13461,2.84203,-5.67045,
3.34927,-9.50499,-49.3801,-0.504723,-0.192698,0.270868,0.261259,-0.5567,-2.79199,-1.2707,2.84984,-5.26069,
2.96174,-11.3479,-42.2607,-0.403405,-0.26345,0.208897,0.560041,0.0244463,-1.87083,-1.36685,2.77554,-4.71127,
2.50542,-12.8828,-34.0691,-0.290033,-0.324099,0.140166,0.8404,0.604978,-0.890137,-1.42047,2.62036,-4.03468,
1.99332,-14.071,-25.0183,-0.167234,-0.373218,0.0662019,1.09564,1.17097,0.126264,-1.43011,2.38766,-3.24672,
1.4398,-14.8826,-15.3437,-0.037889,-0.409697,-0.0113198,1.31974,1.70887,1.15354,-1.39552,2.08287,-2.36609,
0.86027,-15.2976,-5.29621,0.0949351,-0.432772,-0.0906216,1.5075,2.20583,2.16648,-1.31763,1.71333,-1.41395,
0.270698,-15.3062,4.86347,0.228068,-0.44204,-0.169867,1.65465,2.65004,3.14015,-1.19851,1.28813,-0.41336,
-0.312749,-14.9092,14.8721,0.358313,-0.437474,-0.247205,1.758,3.03101,4.05053,-1.04138,0.817853,0.611304,
-0.87415,-14.118,24.4703,0.482529,-0.419415,-0.320819,1.81549,3.33986,4.8751,-0.850434,0.314327,1.63495,
-1.39824,-12.9539,33.4096,0.597708,-0.388567,-0.388971,1.82623,3.56952,5.59343,-0.630817,-0.209689,2.63243,
-1.8708,-11.4482,41.4587,0.701055,-0.345976,-0.450046,1.79055,3.71491,6.18771,-0.388442,-0.74083,3.57914,
-2.27906,-9.64082,48.4091,0.790054,-0.293001,-0.502592,1.70996,3.77307,6.64317,-0.129849,-1.26547,4.45171,
-2.61198,-7.57962,54.081,0.862537,-0.231276,-0.545354,1.58711,3.74324,6.94851,0.137963,-1.77005,5.22854,
-2.86059,-5.31895,58.3277,0.916733,-0.162671,-0.577313,1.42575,3.62685,7.09613,0.40772,-2.24148,5.89036,
-3.01817,-2.91835,61.0392,0.951319,-0.0892372,-0.597704,1.23058,3.4275,7.08237,0.672063,-2.66742,6.42075,
